gid,priority_score,reason,request
100000003684369100,0.56861307,Неполный наблюдаемый баланс,Входящие вне выборки и остаток на начало июля
100000002878467100,0.56818178,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000008077552100,0.56783287,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000002681544100,0.56771787,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000004134060100,0.5675512,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000000998559100,0.5675419,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000002691858100,0.56736056,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000004717647100,0.56726737,Неполный наблюдаемый баланс,Входящие вне выборки и остаток на начало июля
100000002760175100,0.56674929,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000002697752100,0.56661484,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000004726132100,0.5665651,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000007281639100,0.56564883,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000008461532100,0.56485726,Неполный наблюдаемый баланс,Входящие вне выборки и остаток на начало июля
100000001822623100,0.56464395,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000005667841100,0.56452517,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000003824464100,0.56446761,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
100000008238989100,0.56446761,Не видны внешние выходы,"Наличные, межбанк, переводы ниже 5000 KZT"
